modality,frame,person,wall_x,wall_y,pair
Touch,39095,P13,1109.27,540.9556,P13P14
Touch,39148,P13,1073.38,561.4492000000001,P13P14
Touch,40116,P13,1135.64,378.2472000000001,P13P14
Touch,40125,P13,1131.4,388.82240000000013,P13P14
Touch,40163,P13,1163.86,486.9454000000002,P13P14
Touch,40474,P13,898.574,500.67980000000006,P13P14
Touch,40527,P13,1137.74,543.7816,P13P14
Touch,40568,P13,1230.91,493.6716000000001,P13P14
Touch,41043,P13,972.881,522.8372,P13P14
Touch,41049,P13,1074.96,525.4656000000001,P13P14
Touch,41079,P13,1164.3,440.5818000000001,P13P14
Touch,41434,P13,1155.98,714.7330000000002,P13P14
Touch,41597,P13,984.083,403.2202000000001,P13P14
Touch,41744,P13,964.142,385.89000000000016,P13P14
Touch,41851,P13,917.706,493.94980000000004,P13P14
Touch,41897,P13,965.376,504.2652000000001,P13P14
Touch,42762,P13,1031.99,647.9660000000001,P13P14
Touch,43361,P13,-260.198,529.9842000000001,P13P14
Touch,43943,P13,-248.144,655.7492000000001,P13P14
Touch,44041,P13,-205.826,659.3208000000001,P13P14
Touch,44047,P13,-186.937,654.0278000000001,P13P14
Touch,44060,P13,-188.528,653.8574000000001,P13P14
Touch,44062,P13,-189.707,652.8128,P13P14
Touch,44266,P13,1835.96,584.4124000000002,P13P14
Touch,44317,P13,2062.38,614.0268000000001,P13P14
Touch,44317,P13,2062.38,614.0268000000001,P13P14
Touch,44361,P13,2150.96,600.3396,P13P14
Touch,45141,P13,-133.439,514.4656000000001,P13P14
Touch,45508,P13,1021.21,584.8950000000001,P13P14
Touch,47211,P13,1497.88,476.71320000000014,P13P14
Touch,47213,P13,1524.79,452.26760000000013,P13P14
Touch,47253,P13,,,P13P14
Touch,47688,P13,1103.77,635.8716000000002,P13P14
Touch,47728,P13,1180.37,490.8716000000001,P13P14
Touch,47825,P13,1171.6,511.7210000000001,P13P14
Touch,47848,P13,1178.47,498.9524000000001,P13P14
Touch,50600,P13,1869.92,507.0228000000001,P13P14
Touch,50618,P13,1734.16,454.66060000000004,P13P14
Touch,50626,P13,1690.78,460.08680000000004,P13P14
Touch,50627,P13,1686.37,462.2870000000001,P13P14
Touch,50652,P13,1677.36,467.22400000000005,P13P14
Touch,50686,P13,1740.02,485.168,P13P14
Touch,52069,P13,1331.35,579.668,P13P14
Touch,53520,P13,1105.73,667.4038000000002,P13P14
Touch,53620,P13,1020.07,456.0684000000001,P13P14
Touch,54016,P13,961.132,578.2288000000001,P13P14
Touch,54039,P13,1015.0,557.8266000000001,P13P14
Touch,54236,P13,1049.85,609.2082000000003,P13P14
Touch,54317,P13,1097.69,535.4982000000002,P13P14
Touch,54511,P13,1166.44,597.3942000000001,P13P14
Touch,54794,P13,1161.98,650.8144000000001,P13P14
Touch,54794,P13,1161.98,650.8144000000001,P13P14
Touch,54834,P13,1147.69,645.5552,P13P14
Touch,54901,P13,1141.14,701.5562000000001,P13P14
Touch,56652,P13,729.503,464.2800000000001,P13P14
Touch,56994,P13,1266.91,630.4660000000001,P13P14
Touch,57088,P13,738.052,396.8116000000001,P13P14
Touch,57332,P13,611.672,417.27660000000003,P13P14
Touch,57347,P13,558.907,459.03560000000004,P13P14
Touch,57386,P13,412.701,472.36100000000005,P13P14
Touch,57448,P13,415.681,418.44360000000006,P13P14
Touch,57602,P13,197.674,387.8228000000001,P13P14
Touch,57886,P13,227.413,411.50340000000017,P13P14
Touch,60634,P13,507.427,389.95040000000006,P13P14
Touch,60810,P13,945.306,499.8674000000001,P13P14
Touch,60832,P13,976.551,548.6704000000001,P13P14
Touch,61092,P13,898.036,442.32900000000006,P13P14
Touch,65144,P13,-1284.98,604.9894,P13P14
Touch,66668,P13,-1549.57,585.2482000000002,P13P14
Touch,66785,P13,-1289.39,574.2302000000002,P13P14
Touch,69657,P13,-2007.34,581.7844000000001,P13P14
Touch,69830,P13,1067.14,468.0468000000001,P13P14
Touch,69871,P13,665.097,522.8654000000001,P13P14
Touch,69905,P13,675.029,476.37840000000006,P13P14
Touch,69952,P13,1094.1,467.4532000000001,P13P14
Touch,69974,P13,1076.62,447.1108000000001,P13P14
Touch,70012,P13,1056.83,487.59100000000007,P13P14
Touch,70134,P13,,593.3383333333335,P13P14
Touch,70218,P13,,516.4970000000002,P13P14
Touch,70240,P13,2393.97,560.0594000000001,P13P14
Touch,70244,P13,2340.36,546.0448,P13P14
Touch,70270,P13,2150.53,454.1970000000001,P13P14
Touch,70272,P13,2138.75,448.08380000000005,P13P14
Touch,70272,P13,2138.75,448.08380000000005,P13P14
Touch,70278,P13,,439.3032500000001,P13P14
Touch,70279,P13,2096.88,441.3417500000001,P13P14
Touch,70336,P13,2161.23,432.85320000000013,P13P14
Touch,70343,P13,2152.26,444.1078000000001,P13P14
Touch,70372,P13,2217.53,480.3843333333334,P13P14
Touch,71066,P13,1912.15,627.2024,P13P14
Touch,71341,P13,1980.03,571.3768000000001,P13P14
Touch,71397,P13,2236.58,490.4532000000001,P13P14
Touch,71404,P13,2253.97,461.41475000000014,P13P14
Touch,71420,P13,2300.68,485.35120000000006,P13P14
Touch,72065,P13,2281.99,588.5233333333334,P13P14
Touch,72281,P13,2317.19,582.7706000000001,P13P14
Touch,72497,P13,2050.59,665.5726000000002,P13P14
Touch,73156,P13,2337.37,522.2660000000002,P13P14
Touch,73178,P13,2305.45,511.9114000000001,P13P14
Touch,73248,P13,2316.98,509.44620000000015,P13P14
Touch,73610,P13,1139.4,494.46500000000015,P13P14
Touch,74935,P13,-157.973,474.88700000000006,P13P14
Touch,75139,P13,-165.454,462.9700000000001,P13P14
Touch,75195,P13,6.74036,355.8464000000001,P13P14
Touch,75402,P13,2238.7,535.2982000000002,P13P14
Touch,75943,P13,773.072,192.9722000000001,P13P14
Touch,76168,P13,1133.69,372.0452000000001,P13P14
Touch,76238,P13,1096.09,451.2700000000001,P13P14
Touch,76503,P13,861.507,241.2092000000001,P13P14
Touch,76897,P13,2260.2,475.4732000000001,P13P14
Touch,77058,P13,1828.98,459.4112000000001,P13P14
Touch,78012,P13,1821.27,569.1996000000001,P13P14
Touch,79192,P13,1024.42,626.9408000000001,P13P14
Touch,79280,P13,1650.64,341.0806000000001,P13P14
Touch,79303,P13,1807.52,450.67840000000007,P13P14
Touch,79474,P13,,,P13P14
Touch,79540,P13,1687.94,430.11750000000006,P13P14
Touch,79622,P13,1720.8,489.5906000000001,P13P14
Touch,79758,P13,1817.74,417.64900000000006,P13P14
Touch,79875,P13,179.023,580.8626000000002,P13P14
Touch,79881,P13,100.645,513.0346000000002,P13P14
Touch,82098,P13,-340.579,668.827,P13P14
Touch,82689,P13,1715.73,509.50880000000006,P13P14
Touch,82713,P13,1885.53,523.4588000000001,P13P14
Touch,82764,P13,,541.7210000000002,P13P14
Touch,82770,P13,2296.13,532.4726666666669,P13P14
Touch,82793,P13,2264.99,519.8560000000001,P13P14
Touch,82860,P13,2223.94,533.1366,P13P14
Touch,82864,P13,2259.4,514.7098000000001,P13P14
Touch,82892,P13,2243.01,525.5532000000001,P13P14
Touch,83720,P13,2193.41,673.2588000000002,P13P14
Touch,83794,P13,2287.19,591.4286,P13P14
Touch,83868,P13,2271.66,559.0852000000001,P13P14
Touch,83874,P13,2286.86,525.6386000000001,P13P14
Touch,2338,P14,981.331,1056.5900000000001,P13P14
Touch,4299,P14,1085.85,653.2614000000001,P13P14
Touch,4314,P14,1087.66,655.6225999999999,P13P14
Touch,4375,P14,1086.79,646.3198,P13P14
Touch,8068,P14,435.206,904.7941999999999,P13P14
Touch,8068,P14,435.206,904.7941999999999,P13P14
Touch,8068,P14,435.206,904.7941999999999,P13P14
Touch,8068,P14,435.206,904.7941999999999,P13P14
Touch,8068,P14,435.206,904.7941999999999,P13P14
Touch,8068,P14,435.206,904.7941999999999,P13P14
Touch,8737,P14,1098.61,651.2878,P13P14
Voice,9336,P14,1072.21,945.7152,P13P14
Voice,12879,P14,1171.52,1030.248,P13P14
Voice,13079,P14,1430.64,1078.6820000000002,P13P14
Voice,13412,P14,1430.85,1056.2359999999999,P13P14
Touch,13597,P14,1416.46,1069.074,P13P14
Voice,15597,P14,1494.86,998.863,P13P14
Voice,15824,P14,1519.41,985.2836,P13P14
Voice,16992,P14,1147.6,1096.852,P13P14
Touch,18420,P14,2111.07,570.9018,P13P14
Touch,18486,P14,2053.61,562.8494000000001,P13P14
Touch,18516,P14,2087.1,573.5494000000001,P13P14
Touch,18532,P14,2099.82,587.6554,P13P14
Touch,18573,P14,2160.3,611.2642,P13P14
Touch,18678,P14,2147.81,630.5060000000001,P13P14
Touch,18703,P14,2131.72,563.655,P13P14
Touch,18883,P14,2135.61,591.2156000000001,P13P14
Touch,18921,P14,2147.58,588.7946,P13P14
Touch,18929,P14,2151.08,594.1752,P13P14
Touch,18949,P14,2144.59,594.4988,P13P14
Touch,18957,P14,2147.63,591.1046,P13P14
Touch,19028,P14,2128.23,542.4245,P13P14
Touch,19028,P14,2128.23,542.4245,P13P14
Touch,19093,P14,2103.79,557.9105,P13P14
Touch,19136,P14,2202.42,584.5476,P13P14
Touch,19171,P14,1961.98,564.3292,P13P14
Touch,19177,P14,1860.32,535.3225,P13P14
Touch,19179,P14,,528.2345,P13P14
Touch,19182,P14,,,P13P14
Touch,19187,P14,1784.79,509.3772,P13P14
Touch,19207,P14,1787.62,535.3246,P13P14
Touch,19236,P14,2011.43,606.5912000000001,P13P14
Touch,19264,P14,2026.9,603.7308,P13P14
Touch,19310,P14,2019.46,602.9882,P13P14
Touch,19448,P14,1607.76,583.6043999999999,P13P14
Voice,19613,P14,1383.12,1109.51,P13P14
Touch,21922,P14,1583.95,557.2896000000001,P13P14
Voice,22684,P14,1634.99,861.4620000000001,P13P14
Touch,23556,P14,1496.47,592.0718,P13P14
Touch,23681,P14,1510.24,643.8816,P13P14
Touch,23776,P14,1926.05,633.4988000000001,P13P14
Voice,25563,P14,1329.22,1183.668,P13P14
Voice,25793,P14,1495.76,1176.658,P13P14
Voice,25976,P14,1788.1,854.6442000000001,P13P14
Voice,27338,P14,1794.58,1249.102,P13P14
Touch,27953,P14,1947.87,474.573,P13P14
Touch,28027,P14,1952.1,443.3914,P13P14
Touch,28731,P14,2692.54,647.5324,P13P14
Touch,29482,P14,2718.66,692.183,P13P14
Voice,29884,P14,2241.12,1149.442,P13P14
Voice,30088,P14,2521.66,976.9064000000001,P13P14
Touch,31251,P14,2591.92,881.0066,P13P14
Touch,31946,P14,,,P13P14
Voice,32712,P14,2496.55,995.8264000000001,P13P14
Voice,32873,P14,2492.86,1022.484,P13P14
Voice,33931,P14,2443.73,903.3978000000001,P13P14
Touch,34367,P14,2550.89,390.5598,P13P14
Voice,34517,P14,2464.9,1040.452,P13P14
Voice,34739,P14,2094.06,1327.5800000000002,P13P14
Touch,35306,P14,52.3284,367.8706,P13P14
Touch,35875,P14,46.0623,361.13039999999995,P13P14
Touch,36771,P14,274.006,1702.5739999999998,P13P14
Touch,36918,P14,1587.24,498.224,P13P14
Touch,36951,P14,1816.01,531.4190000000001,P13P14
Touch,37479,P14,1918.6,564.1134,P13P14
Touch,37840,P14,1807.11,1255.2939999999999,P13P14
Touch,38037,P14,785.345,1575.554,P13P14
Touch,38058,P14,408.287,1667.196,P13P14
Touch,38068,P14,218.512,1761.726,P13P14
Touch,38185,P14,-983.766,1265.95,P13P14
Voice,38752,P14,-1255.84,1375.998,P13P14
Voice,39498,P14,-1437.63,1213.894,P13P14
Voice,39637,P14,-1888.16,1116.282,P13P14
Voice,39786,P14,-2113.36,1118.172,P13P14
Voice,40186,P14,-2348.81,1159.6119999999999,P13P14
Voice,40385,P14,-2358.35,1159.9199999999998,P13P14
Voice,40508,P14,-2353.1,1141.8039999999999,P13P14
Voice,41860,P14,-2161.17,1481.176,P13P14
Voice,42311,P14,1996.77,599.7682,P13P14
Voice,44975,P14,2555.84,992.2198000000001,P13P14
Voice,46337,P14,2260.4,1079.836,P13P14
Voice,46518,P14,2668.29,860.2438,P13P14
Voice,46755,P14,2579.42,842.6684000000001,P13P14
Voice,47382,P14,2242.98,1239.072,P13P14
Voice,47515,P14,2708.72,886.8800000000001,P13P14
Voice,48431,P14,2368.58,1019.184,P13P14
Touch,56159,P14,101.451,398.902,P13P14
Touch,56365,P14,395.998,1411.838,P13P14
Touch,56367,P14,395.745,1410.33,P13P14
Touch,56743,P14,142.905,438.1666,P13P14
Touch,57275,P14,1867.64,698.8142,P13P14
Touch,58619,P14,1952.55,519.361,P13P14
Touch,60382,P14,1786.32,639.513,P13P14
Voice,60782,P14,-1576.04,1065.556,P13P14
Touch,61140,P14,-2501.69,429.5122,P13P14
Touch,61301,P14,-2426.47,535.0586000000001,P13P14
Touch,61618,P14,-2302.06,744.7216000000001,P13P14
Touch,62252,P14,-2530.88,556.1138,P13P14
Touch,62691,P14,-2567.4,463.09440000000006,P13P14
Touch,62875,P14,-2507.67,580.0474,P13P14
Touch,63942,P14,-2533.11,673.5324,P13P14
Touch,63981,P14,-2345.09,606.0622000000001,P13P14
Touch,64193,P14,-2558.72,679.0759999999999,P13P14
Touch,64913,P14,-2248.92,712.0183999999999,P13P14
Touch,65063,P14,-2323.23,669.0678,P13P14
Touch,65328,P14,-2202.1,732.6332,P13P14
Voice,67926,P14,-305.666,1134.032,P13P14
Touch,69456,P14,-876.445,558.3614,P13P14
Touch,69890,P14,-868.737,621.3252,P13P14
Voice,70017,P14,-361.642,1165.144,P13P14
Voice,70207,P14,46.002,1099.534,P13P14
Touch,73441,P14,97.149,435.2884,P13P14
Touch,75348,P14,1057.78,609.4300000000001,P13P14
Touch,77358,P14,1281.57,570.676,P13P14
Touch,77575,P14,1247.84,581.9617999999999,P13P14
Touch,77627,P14,1210.17,563.67,P13P14
Touch,77669,P14,1207.65,535.8288,P13P14
Touch,77711,P14,1219.35,551.5554,P13P14
Touch,77733,P14,1219.89,563.4952,P13P14
Touch,78741,P14,754.069,710.5292,P13P14
Touch,78810,P14,718.248,665.8019999999999,P13P14
Touch,78835,P14,700.471,654.2468,P13P14
Touch,79424,P14,-2132.15,622.7747999999999,P13P14
Touch,79614,P14,-2516.21,525.8968,P13P14
Touch,79625,P14,-2515.4,538.2992,P13P14
Touch,79649,P14,-2247.0,567.1616,P13P14
Touch,79689,P14,-2189.07,542.5436,P13P14
Touch,79937,P14,-2360.96,865.3734000000001,P13P14
Touch,79939,P14,-2360.41,865.4528,P13P14
Touch,4046,P15,-643.887,487.8358,P15P16
Touch,4290,P15,-1075.42,353.6032,P15P16
Touch,4316,P15,-1047.08,329.55,P15P16
Touch,4353,P15,,292.3953333333333,P15P16
Voice,5094,P15,-226.496,2159.696,P15P16
Touch,5823,P15,2247.41,536.2706000000001,P15P16
Touch,5895,P15,2280.35,558.7586,P15P16
Voice,6047,P15,1598.33,1734.1799999999998,P15P16
Voice,6378,P15,1615.66,1557.736,P15P16
Touch,6719,P15,-2200.62,313.6006,P15P16
Touch,6736,P15,-2177.19,324.42539999999997,P15P16
Touch,6822,P15,-2208.03,446.87960000000004,P15P16
Touch,6850,P15,-2217.23,431.7694,P15P16
Touch,6887,P15,-2241.77,414.4642,P15P16
Touch,6933,P15,-2246.37,445.08360000000005,P15P16
Touch,9271,P15,-2328.14,419.1276,P15P16
Touch,10132,P15,,,P15P16
Touch,10202,P15,,,P15P16
Touch,13144,P15,-2691.26,500.1762,P15P16
Touch,14685,P15,-2391.49,361.3562,P15P16
Touch,14790,P15,-2472.3,541.5784,P15P16
Touch,18068,P15,2599.94,512.9508,P15P16
Touch,18377,P15,2383.0,617.9482,P15P16
Touch,18670,P15,2678.73,472.72860000000003,P15P16
Touch,18869,P15,2922.98,427.43600000000004,P15P16
Touch,19515,P15,1728.9,427.203,P15P16
Touch,20132,P15,-2626.44,588.1158,P15P16
Touch,21063,P15,-1992.56,403.1888,P15P16
Touch,22144,P15,1004.04,495.7554,P15P16
Touch,22418,P15,1035.6,503.0862,P15P16
Touch,22849,P15,1135.66,549.7468,P15P16
Touch,23335,P15,2420.03,441.56319999999994,P15P16
Touch,24004,P15,2490.97,508.1308,P15P16
Touch,24004,P15,2490.97,508.1308,P15P16
Touch,24066,P15,2421.53,442.26120000000003,P15P16
Touch,27913,P15,-1380.68,579.767,P15P16
Touch,29257,P15,-1147.96,1709.768,P15P16
Touch,29624,P15,-1325.16,1638.61,P15P16
Touch,29820,P15,-1232.95,331.95799999999997,P15P16
Touch,30905,P15,-2375.22,625.6694,P15P16
Touch,30971,P15,-2390.3,581.9244,P15P16
Touch,32002,P15,-2470.54,391.2532,P15P16
Touch,35228,P15,,,P15P16
Touch,35250,P15,,,P15P16
Voice,35415,P15,-2211.34,731.2206,P15P16
Touch,35490,P15,-2432.13,390.4498,P15P16
Touch,36247,P15,-2260.13,462.1316,P15P16
Touch,36271,P15,-2285.94,374.5748,P15P16
Touch,36320,P15,-2263.95,379.47860000000003,P15P16
Touch,36401,P15,,,P15P16
Touch,36504,P15,-2284.24,457.422,P15P16
Touch,36522,P15,-2289.02,457.4444,P15P16
Touch,37715,P15,,,P15P16
Touch,37858,P15,-2320.87,520.364,P15P16
Touch,37997,P15,-2332.63,542.4582,P15P16
Touch,38067,P15,-2291.44,443.2022,P15P16
Touch,38251,P15,-2498.48,342.24159999999995,P15P16
Touch,38314,P15,-2476.53,410.69399999999996,P15P16
Touch,39258,P15,-2481.86,356.6388,P15P16
Touch,39714,P15,-2442.54,607.8217999999999,P15P16
Touch,39932,P15,-2377.23,489.99399999999997,P15P16
Touch,40001,P15,-2389.52,491.45320000000004,P15P16
Touch,40065,P15,-2327.31,550.5076,P15P16
Touch,40449,P15,-2416.43,514.2313999999999,P15P16
Touch,41350,P15,-2361.78,518.4354000000001,P15P16
Touch,41432,P15,-2325.47,636.3804,P15P16
Touch,41490,P15,-2240.8,370.954,P15P16
Touch,41545,P15,-2197.25,513.6885,P15P16
Touch,41556,P15,-2193.52,519.6906,P15P16
Touch,41891,P15,-2219.42,546.455,P15P16
Touch,41948,P15,,515.4066666666666,P15P16
Touch,42011,P15,-2218.86,435.57759999999996,P15P16
Touch,42021,P15,-2192.09,453.47380000000004,P15P16
Touch,42105,P15,-2454.38,555.6836,P15P16
Touch,43040,P15,-2342.98,532.2090000000001,P15P16
Touch,43117,P15,-2308.11,449.50575000000003,P15P16
Touch,43291,P15,-2155.97,529.985,P15P16
Touch,43304,P15,-2157.76,527.6773999999999,P15P16
Touch,44499,P15,-2339.11,539.7326,P15P16
Touch,44607,P15,-2311.19,593.6238,P15P16
Touch,44653,P15,-2327.78,248.3994,P15P16
Touch,44703,P15,-2274.86,392.8376,P15P16
Touch,44721,P15,-2273.81,418.5612,P15P16
Touch,44873,P15,,132.54933333333335,P15P16
Touch,44937,P15,-2318.08,484.18019999999996,P15P16
Touch,44992,P15,-2256.3,318.157,P15P16
Touch,45031,P15,-2333.28,171.3654,P15P16
Touch,45094,P15,-2236.69,647.1982,P15P16
Touch,45110,P15,-2204.51,666.9442000000001,P15P16
Touch,45256,P15,-2501.28,430.69899999999996,P15P16
Touch,46540,P15,-2335.9,609.841,P15P16
Touch,46581,P15,-2336.13,616.4835999999999,P15P16
Touch,46623,P15,-2350.22,599.417,P15P16
Touch,46726,P15,-2051.22,527.3866,P15P16
Touch,46763,P15,-2045.68,516.0722,P15P16
Touch,46787,P15,-2064.53,511.4,P15P16
Touch,46877,P15,-2426.08,580.0033999999999,P15P16
Touch,47431,P15,-2571.92,429.86679999999996,P15P16
Touch,48065,P15,-2593.18,392.35360000000003,P15P16
Touch,48114,P15,-2528.16,505.4956,P15P16
Touch,48159,P15,,459.99899999999997,P15P16
Touch,48367,P15,-2600.66,390.1176,P15P16
Touch,48522,P15,-2551.35,372.23199999999997,P15P16
Touch,49073,P15,-2366.47,316.009,P15P16
Touch,49543,P15,-2468.25,466.73,P15P16
Touch,49653,P15,-2596.0,431.14660000000003,P15P16
Touch,50478,P15,-2620.5,352.5808,P15P16
Touch,52013,P15,-2483.5,360.13059999999996,P15P16
Touch,52131,P15,-2517.65,445.98220000000003,P15P16
Touch,52197,P15,-2410.44,430.2486,P15P16
Touch,52839,P15,-2426.0,367.83000000000004,P15P16
Touch,53214,P15,-2400.12,336.683,P15P16
Touch,53405,P15,-2500.31,337.135,P15P16
Touch,53603,P15,-2387.23,269.68,P15P16
Touch,53674,P15,-2393.46,309.28959999999995,P15P16
Touch,53929,P15,-2490.93,402.5334,P15P16
Touch,54774,P15,-2336.59,217.4426,P15P16
Touch,55258,P15,-2357.54,246.2666,P15P16
Touch,55757,P15,-2299.81,525.5128,P15P16
Touch,55862,P15,-2558.92,361.04799999999994,P15P16
Touch,55970,P15,-2472.46,531.5018,P15P16
Touch,56157,P15,-2396.58,484.33119999999997,P15P16
Touch,56432,P15,-2447.65,512.1396,P15P16
Touch,56836,P15,-2479.12,554.53,P15P16
Touch,57566,P15,-2591.14,439.7912,P15P16
Touch,57669,P15,-2526.02,478.9402,P15P16
Touch,57795,P15,-2497.43,424.99799999999993,P15P16
Touch,57866,P15,-2535.23,420.2126,P15P16
Touch,58395,P15,-2508.18,485.62420000000003,P15P16
Touch,58532,P15,-2494.19,453.41,P15P16
Touch,58590,P15,-2520.6,463.5266,P15P16
Touch,60242,P15,-2538.28,579.9781999999999,P15P16
Touch,61004,P15,-2496.62,448.7218,P15P16
Touch,61113,P15,-2285.16,585.9939999999999,P15P16
Touch,61180,P15,-2130.25,593.9222000000001,P15P16
Touch,62753,P15,2767.44,586.1017999999999,P15P16
Touch,65332,P15,-1767.91,799.7382,P15P16
Touch,65589,P15,-2452.12,579.0846,P15P16
Touch,65816,P15,-2439.42,545.7572,P15P16
Touch,66111,P15,-2455.27,517.05,P15P16
Touch,66253,P15,-2475.72,545.6766,P15P16
Touch,66691,P15,-2480.37,592.8658,P15P16
Touch,66872,P15,-2465.16,556.8916,P15P16
Touch,67662,P15,-2071.03,631.4418,P15P16
Touch,67738,P15,-2296.16,730.6791999999999,P15P16
Touch,68128,P15,2603.12,530.677,P15P16
Touch,68240,P15,2564.73,578.856,P15P16
Touch,68263,P15,2583.87,578.3558,P15P16
Touch,68932,P15,2583.0,579.6738000000001,P15P16
Touch,68977,P15,2609.13,588.4634,P15P16
Touch,68991,P15,2619.91,579.4914,P15P16
Touch,69290,P15,2672.85,514.0973999999999,P15P16
Touch,69369,P15,2447.19,521.85,P15P16
Touch,69397,P15,2652.89,487.8656,P15P16
Touch,69399,P15,2657.14,473.6554,P15P16
Touch,69456,P15,2674.17,560.7085999999999,P15P16
Touch,69492,P15,2652.89,568.1134,P15P16
Touch,69523,P15,2657.19,570.121,P15P16
Touch,69859,P15,2682.83,519.4436,P15P16
Touch,69890,P15,2701.55,512.8062,P15P16
Touch,70012,P15,2679.82,553.374,P15P16
Touch,70388,P15,,,P15P16
Touch,71080,P15,1787.94,551.5052,P15P16
Touch,72586,P15,1369.53,537.0358,P15P16
Touch,72736,P15,1527.41,572.4574,P15P16
Touch,72881,P15,,523.18775,P15P16
Touch,72956,P15,1788.17,495.59700000000004,P15P16
Touch,73414,P15,2001.96,572.8585,P15P16
Touch,73531,P15,2185.9,642.9649999999999,P15P16
Touch,73601,P15,2220.94,573.6919999999999,P15P16
Touch,74110,P15,1143.47,516.6942,P15P16
Touch,74734,P15,1178.34,552.0337999999999,P15P16
Touch,74845,P15,-2071.31,529.664,P15P16
Touch,75061,P15,-2276.14,620.5486000000001,P15P16
Touch,75391,P15,79.0443,342.9396,P15P16
Touch,76508,P15,-2502.92,209.5855,P15P16
Touch,77087,P15,-2498.66,283.935,P15P16
Touch,77393,P15,-2452.84,283.11119999999994,P15P16
Touch,77976,P15,-2466.22,385.4072,P15P16
Touch,78436,P15,-2486.17,452.9668,P15P16
Touch,78499,P15,-2526.33,444.78099999999995,P15P16
Touch,78616,P15,-2494.23,489.88680000000005,P15P16
Touch,78761,P15,-2538.9,416.10959999999994,P15P16
Touch,78894,P15,-2486.59,355.42339999999996,P15P16
Touch,79563,P15,-2681.63,666.8356,P15P16
Touch,79855,P15,-2595.3,445.321,P15P16
Touch,79969,P15,-2579.67,517.5246,P15P16
Touch,80099,P15,-2559.02,487.34620000000007,P15P16
Touch,80167,P15,-2528.09,505.26239999999996,P15P16
Touch,81546,P15,1487.81,1161.244,P15P16
Touch,81669,P15,1221.06,667.2683999999999,P15P16
Touch,81739,P15,734.366,1763.95,P15P16
Touch,82417,P15,-2165.73,612.1584,P15P16
Touch,82667,P15,-2422.74,583.316,P15P16
Voice,3468,P16,717.972,2237.88,P15P16
Voice,3808,P16,2702.71,981.747,P15P16
Touch,3869,P16,2845.95,717.4446,P15P16
Touch,3960,P16,2809.44,744.7642,P15P16
Touch,3990,P16,2832.07,745.1618,P15P16
Touch,4280,P16,2670.74,474.7452,P15P16
Touch,5178,P16,2336.69,702.8661999999999,P15P16
Touch,5313,P16,2998.51,645.2846,P15P16
Touch,5344,P16,2991.78,625.2196,P15P16
Touch,5384,P16,2975.37,618.1572,P15P16
Touch,5419,P16,2979.07,599.0196,P15P16
Touch,6000,P16,2985.26,615.1514,P15P16
Touch,8077,P16,2791.39,556.8076,P15P16
Touch,8121,P16,2774.68,514.8254,P15P16
Touch,8149,P16,2769.6,516.1184000000001,P15P16
Touch,8165,P16,2765.34,517.3675999999999,P15P16
Touch,8193,P16,2755.83,501.54079999999993,P15P16
Touch,9203,P16,256.698,595.0423999999999,P15P16
Touch,10187,P16,191.58,617.606,P15P16
Touch,10399,P16,-1153.69,742.0512000000001,P15P16
Touch,10545,P16,-1400.28,517.3178,P15P16
Touch,12705,P16,-1203.6,752.7389999999999,P15P16
Touch,16888,P16,2737.9,756.1576,P15P16
Touch,16935,P16,2743.44,713.6424,P15P16
Touch,17030,P16,2711.5,732.7512,P15P16
Touch,17040,P16,2700.58,731.9986000000001,P15P16
Touch,17090,P16,2646.4,670.931,P15P16
Touch,17737,P16,197.837,722.9916000000001,P15P16
Touch,17868,P16,204.359,652.9405999999999,P15P16
Touch,17885,P16,218.159,644.508,P15P16
Voice,18063,P16,112.736,1451.4360000000001,P15P16
Touch,18063,P16,112.736,1451.4360000000001,P15P16
Touch,18794,P16,881.305,719.511,P15P16
Touch,18804,P16,867.394,704.5692,P15P16
Touch,18856,P16,899.062,726.0778,P15P16
Touch,18878,P16,897.208,723.2464,P15P16
Touch,18904,P16,894.493,727.3296,P15P16
Touch,19098,P16,926.473,624.233,P15P16
Touch,19128,P16,901.865,566.1456000000001,P15P16
Touch,19156,P16,980.903,543.492,P15P16
Touch,19444,P16,1001.05,446.0906,P15P16
Touch,19483,P16,883.476,383.07439999999997,P15P16
Touch,19513,P16,976.737,414.35299999999995,P15P16
Touch,19647,P16,907.527,331.8076,P15P16
Touch,20187,P16,850.791,332.9996,P15P16
Touch,20197,P16,999.22,324.5656,P15P16
Touch,20238,P16,,274.7746666666667,P15P16
Touch,20273,P16,766.772,271.179,P15P16
Touch,21752,P16,-2287.02,678.1784,P15P16
Touch,21892,P16,-2448.33,643.6252000000001,P15P16
Touch,21965,P16,-2183.9,677.4284,P15P16
Touch,22791,P16,1705.61,444.30840000000006,P15P16
Touch,28486,P16,-230.677,841.528,P15P16
Touch,28626,P16,-233.199,785.6074,P15P16
Touch,30328,P16,-1470.82,695.8452,P15P16
Touch,30392,P16,-1202.23,786.569,P15P16
Touch,30558,P16,-1220.68,726.1673999999999,P15P16
Touch,31556,P16,-1710.59,620.5784,P15P16
Touch,31573,P16,-1732.41,620.7074,P15P16
Touch,32284,P16,-1342.39,716.1278,P15P16
Touch,32304,P16,-1413.53,660.1734,P15P16
Touch,32415,P16,900.776,658.1398,P15P16
Touch,32436,P16,1252.89,709.1032,P15P16
Touch,32874,P16,-1136.82,493.0966,P15P16
